user_id,recomendations
1984,"[874972, 1029743, 1082185, 1127831, 951590]"
1985,"[874972, 1121720, 12949855, 871440, 1132231]"
1986,"[874972, 1029743, 1082185, 1127831, 951590]"
1987,"[874972, 947797, 1058997, 1055168, 1097815]"
1988,"[12262778, 934399, 854754, 828331, 12524067]"
1989,"[970747, 1062002, 1021715, 1081189, 906017]"
1990,"[874972, 9832156, 870515, 12263788, 1067749]"
1991,"[874972, 1029743, 1082185, 1106523, 1127831]"
1992,"[874972, 843111, 950894, 1030981, 1029743]"
1993,"[874972, 1065593, 1105623, 1133018, 7463287]"
1994,"[874972, 953180, 1102067, 1070820, 868909]"
1995,"[12812261, 1070820, 1046756, 1088147, 9677236]"
1996,"[874972, 862854, 998119, 12427353, 1058997]"
1997,"[874972, 8090536, 1138189, 1110572, 821083]"
1998,"[12262830, 5569230, 1056509, 827683, 1133018]"
1999,"[874972, 871252, 1109948, 995242, 849843]"
2000,"[874972, 1029743, 1082185, 1106523, 1127831]"
2001,"[874972, 1082185, 9677236, 1010424, 1062782]"
2002,"[874972, 951590, 995242, 1082185, 1127831]"
2003,"[874972, 7410071, 1043787, 10344585, 1058997]"
2004,"[874972, 1007269, 8181555, 823775, 898121]"
2005,"[874972, 921836, 835595, 1060673, 1029112]"
2006,"[874972, 898121, 6463520, 893501, 5574377]"
2007,"[1002787, 1047769, 900586, 1092303, 1121384]"
2008,"[874972, 1082990, 12384365, 1126899, 885290]"
2009,"[874972, 1029743, 1082185, 1127831, 951590]"
2010,"[874972, 981716, 1106523, 962229, 13115579]"
2011,"[874972, 1137775, 921504, 893501, 1110218]"
2012,"[874972, 997011, 927360, 845193, 827047]"
2013,"[874972, 1029743, 951590, 1082185, 1127831]"
2014,"[836445, 856252, 1065593, 856060, 924352]"
2015,"[12262830, 995242, 906883, 907099, 6464208]"
2016,"[874972, 1108131, 951590, 846823, 1085983]"
2017,"[899019, 948832, 834826, 1126899, 983584]"
2018,"[848029, 7410071, 849003, 1028816, 924352]"
2019,"[12810391, 6533362, 1058997, 1085604, 856818]"
2020,"[1015785, 1077588, 1126890, 1038985, 986912]"
2021,"[874972, 15452812, 985911, 951590, 1029743]"
2022,"[874972, 8293385, 10344586, 841309, 1122568]"
2023,"[874972, 1107553, 1029743, 1082185, 1106523]"
2024,"[874972, 1029743, 1127831, 1082185, 951590]"
2025,"[874972, 993638, 908318, 1116476, 1029743]"
2026,"[874972, 13842088, 1073150, 889649, 978077]"
2027,"[887474, 1023958, 934369, 878445, 879755]"
2028,"[874972, 9677236, 934172, 8090509, 995242]"
2029,"[982469, 1119830, 1023815, 892728, 1072523]"
2030,"[874972, 1031083, 893258, 8090440, 1081177]"
2031,"[1134678, 1127758, 878445, 819765, 956486]"
2032,"[1129049, 1096635, 1042438, 1029743, 1082185]"
2033,"[874972, 999104, 983936, 1127758, 1119089]"
2034,"[874972, 947798, 1088147, 983584, 825541]"
2035,"[874972, 1029743, 1082185, 1127831, 951590]"
2036,"[874972, 893018, 857503, 1126899, 944836]"
2037,"[874972, 1059347, 1110142, 1070820, 1082185]"
2038,"[906844, 923670, 972931, 921504, 840361]"
2039,"[874972, 1037840, 835243, 1085604, 851287]"
2040,"[874972, 5592931, 1029743, 1082185, 1106523]"
2041,"[848029, 6632283, 999599, 1008814, 940947]"
2042,"[874972, 1007269, 902172, 1117556, 8273950]"
2043,"[874972, 5568489, 1133018, 894439, 1106301]"
2044,"[874972, 1082185, 1127831, 1029743, 951590]"
2045,"[874972, 1029743, 1082185, 1127831, 951590]"
2046,"[874972, 1029743, 1082185, 1106523, 1127831]"
2047,"[874972, 9835509, 894968, 820701, 947427]"
2048,"[874972, 1075368, 1106523, 987044, 958067]"
2049,"[874972, 898847, 865705, 908531, 999198]"
2050,"[1000753, 8090509, 1101010, 999779, 1075214]"
2051,"[874972, 1029743, 1082185, 1127831, 951590]"
2052,"[874972, 1029743, 1082185, 1127831, 951590]"
2053,"[874972, 1106523, 951590, 1082185, 1127831]"
2054,"[874972, 1029743, 1082185, 1127831, 951590]"
2055,"[874972, 5569374, 995242, 819765, 851865]"
2056,"[874972, 959985, 1122568, 962229, 8090521]"
2057,"[874972, 1007414, 927011, 1118012, 1058404]"
2058,"[874972, 834103, 9803545, 1011926, 1116050]"
2059,"[1129049, 8090541, 1058997, 896085, 877447]"
2060,"[874972, 6464165, 1001277, 12810393, 1022097]"
2061,"[874972, 1029743, 1082185, 1127831, 951590]"
2062,"[874972, 862349, 898121, 852360, 831712]"
2063,"[874972, 1076580, 1021715, 975633, 986912]"
2064,"[968072, 1057168, 823775, 13842090, 916993]"
2065,"[852015, 1009187, 878290, 1037840, 8090509]"
2066,"[874972, 1082185, 1127831, 1029743, 951590]"
2067,"[874972, 1029743, 1082185, 1127831, 951590]"
2068,"[874972, 868764, 1058997, 873887, 929726]"
2069,"[874972, 1029743, 1127831, 1082185, 951590]"
2070,"[833940, 1037894, 1104349, 13842214, 926905]"
2071,"[874972, 6534077, 13213203, 1029743, 1082185]"
2072,"[874972, 1013641, 998444, 1077540, 899624]"
2073,"[874972, 1029743, 1082185, 1127831, 951590]"
2074,"[874972, 1029743, 1127831, 1082185, 951590]"
2075,"[874972, 1110572, 919423, 1006483, 1135868]"
2076,"[874972, 1007414, 969866, 1018050, 907099]"
2077,"[874972, 997309, 9187298, 1106523, 1082185]"
2078,"[874972, 1127831, 995242, 1082185, 951590]"
2079,"[1021324, 1117514, 1028816, 969932, 5585510]"
2080,"[848029, 1043730, 936355, 856252, 8090521]"
2081,"[874972, 847049, 959985, 9420312, 995242]"
2082,"[825343, 933067, 1104898, 1110409, 868764]"
2083,"[848029, 1058997, 916758, 13842214, 963365]"
2084,"[9521679, 911088, 1031083, 926206, 862349]"
2085,"[1038663, 13511722, 1102829, 983795, 1019247]"
2086,"[948670, 937626, 12171656, 868764, 879755]"
2087,"[948670, 839094, 9707137, 1037332, 13008321]"
2088,"[874972, 13842214, 1110572, 893501, 13008321]"
2089,"[874972, 1126899, 1029743, 1082185, 1106523]"
2090,"[874972, 1007512, 7410290, 1039156, 995242]"
2091,"[874972, 944836, 1003188, 1029743, 999090]"
2092,"[874972, 1029743, 1082185, 1127831, 951590]"
2093,"[874972, 1082185, 1106523, 1127831, 951590]"
2094,"[939860, 874149, 992622, 1070820, 1092588]"
2095,"[874972, 1069039, 1011572, 986912, 892573]"
2096,"[874972, 1029743, 951590, 1082185, 1127831]"
2097,"[874972, 995242, 5569230, 1082185, 1127831]"
2098,"[874972, 1029743, 1082185, 1127831, 951590]"
2099,"[874972, 831390, 863529, 1010190, 826249]"
2100,"[874972, 960791, 883068, 844165, 1133018]"
2101,"[874972, 1121384, 1122358, 983584, 1101010]"
2102,"[12262778, 870428, 965842, 1028473, 962229]"
2103,"[874972, 986912, 15831255, 1057260, 1029743]"
2104,"[874972, 1106523, 1127831, 1082185, 951590]"
2105,"[874972, 921836, 843898, 1133018, 953104]"
2106,"[874972, 1029743, 1082185, 1127831, 951590]"
2107,"[874972, 1106523, 951590, 1082185, 1127831]"
2108,"[874972, 1000488, 1070702, 896085, 15926886]"
2109,"[874972, 9338009, 1037631, 950894, 1131344]"
2110,"[874972, 1085435, 909268, 1018050, 819765]"
2111,"[874972, 1058997, 1029743, 1082185, 1106523]"
2112,"[874972, 1128240, 859426, 1058997, 901062]"
2113,"[874972, 1082185, 1106523, 1127831, 951590]"
2114,"[968072, 894968, 1055504, 885290, 907099]"
2115,"[874972, 944836, 1076875, 937626, 1070820]"
2116,"[874972, 13842214, 1005172, 12263788, 7410290]"
2117,"[874972, 1029743, 1082185, 1127831, 951590]"
2118,"[874972, 1082185, 1106523, 1127831, 951590]"
2119,"[12731432, 895268, 1031083, 949965, 1099905]"
2120,"[874972, 1029743, 1082185, 1106523, 1127831]"
2121,"[874972, 1053730, 821695, 1057260, 856060]"
2122,"[874972, 1058997, 1082212, 1003616, 952317]"
2123,"[874972, 1101010, 932179, 1076199, 8015407]"
2124,"[874972, 998119, 14106445, 1126899, 1062002]"
2125,"[833940, 10285006, 9655528, 843464, 940947]"
2126,"[874972, 983078, 841309, 868764, 1028816]"
2127,"[874972, 1106523, 951590, 1082185, 1127831]"
2128,"[874972, 1029743, 1082185, 1127831, 951590]"
2129,"[995151, 5565925, 910673, 5569471, 1011300]"
2130,"[1110111, 832442, 820291, 1037840, 947798]"
2131,"[874972, 6979579, 9803545, 986912, 865196]"
2132,"[874972, 889649, 9420181, 9884698, 985386]"
2133,"[874972, 894447, 824073, 13381584, 1023958]"
2134,"[874972, 1029743, 1082185, 1106523, 1127831]"
2135,"[874972, 824005, 889912, 7025114, 1100972]"
2136,"[860248, 1126899, 944836, 5569471, 936914]"
2137,"[874972, 1095100, 961554, 860975, 5585510]"
2138,"[874972, 844165, 1029743, 1029743, 1082185]"
2139,"[874972, 863802, 1029743, 1082185, 1106523]"
2140,"[874972, 1029743, 981760, 1082185, 1127831]"
2141,"[874972, 1113141, 1067606, 1070820, 977481]"
2142,"[1000753, 986912, 1132911, 6533362, 1111786]"
2143,"[874972, 1029743, 1082185, 1127831, 951590]"
2144,"[874972, 1082185, 1106523, 1127831, 951590]"
2145,"[874972, 1029743, 1082185, 1106523, 1127831]"
2146,"[874972, 898121, 1029743, 999090, 1029743]"
2147,"[874972, 996114, 9836460, 906658, 880427]"
2148,"[874972, 1082185, 1037863, 5569230, 1133018]"
2149,"[849202, 995242, 12810464, 923746, 1082185]"
2150,"[874972, 1082185, 1127831, 1029743, 951590]"
2151,"[874972, 1003188, 1065593, 1067606, 1044078]"
2152,"[874972, 1029743, 1082185, 1127831, 951590]"
2153,"[874972, 962229, 888054, 1029743, 870547]"
2154,"[874972, 8090536, 847139, 13007355, 7166862]"
2155,"[825343, 1077359, 13417846, 935968, 1052912]"
2156,"[874972, 5570383, 865196, 1122358, 965982]"
2157,"[874972, 1029743, 1082185, 1127831, 951590]"
2158,"[825343, 859237, 961846, 862349, 1116770]"
2159,"[874972, 849843, 8090537, 1133018, 841266]"
2160,"[1000753, 1029743, 1082185, 1106523, 1127831]"
2161,"[874972, 1138443, 1017369, 1126899, 1053690]"
2162,"[874972, 1031831, 8293343, 6395907, 847241]"
2163,"[874972, 862349, 1029743, 1082185, 1106523]"
2164,"[874972, 1029743, 1082185, 1127831, 951590]"
2165,"[874972, 1029743, 1082185, 1127831, 951590]"
2166,"[874972, 1029743, 1082185, 1127831, 951590]"
2167,"[874972, 5568721, 1043301, 1106523, 1029743]"
2168,"[825343, 839262, 950894, 916381, 856252]"
2169,"[874972, 1029743, 1082185, 1106523, 1127831]"
2170,"[1013928, 847573, 834491, 1029743, 1082185]"
2171,"[874972, 1024731, 826816, 1023196, 6463520]"
2172,"[874972, 882288, 1075074, 1047769, 997128]"
2173,"[874972, 1046584, 992622, 8273833, 1020962]"
2174,"[874972, 1130777, 1125278, 1029743, 1082185]"
2175,"[874972, 825176, 7409664, 1029743, 1082185]"
2176,"[874972, 6534077, 851287, 844759, 5569327]"
2177,"[874972, 1029743, 1082185, 1127831, 951590]"
2178,"[874972, 1106523, 1127831, 1082185, 951590]"
2179,"[874972, 951412, 1128464, 1029743, 1082185]"
2180,"[874972, 1029743, 1082185, 1127831, 951590]"
2181,"[874972, 1101010, 819765, 1012052, 919596]"
2182,"[874972, 1011300, 993638, 1029743, 1082185]"
2183,"[995151, 1063739, 1118033, 858743, 1028816]"
2184,"[874972, 1006483, 1085604, 849578, 1053690]"
2185,"[874972, 13133916, 1111786, 953180, 5566472]"
2186,"[1029688, 986912, 963835, 8090521, 5570408]"
2187,"[874972, 1029743, 1082185, 1127831, 951590]"
2188,"[874972, 1065593, 863449, 1042702, 1101010]"
2189,"[874972, 866211, 1081177, 913210, 1082185]"
2190,"[874972, 1053282, 5568197, 962229, 6533608]"
2191,"[874972, 1029743, 1082185, 1127831, 951590]"
2192,"[874972, 1029743, 1082185, 1127831, 951590]"
2193,"[1118623, 867020, 833724, 1070820, 1005274]"
2194,"[874972, 856252, 1065593, 954495, 1062128]"
2195,"[874972, 1029743, 1082185, 1106523, 1127831]"
2196,"[874972, 1053690, 995242, 999104, 1082185]"
2197,"[874972, 879504, 866043, 1039156, 950206]"
2198,"[849202, 1005274, 878775, 13842214, 13842088]"
2199,"[874972, 8273950, 839485, 934369, 1101010]"
2200,"[874972, 6534035, 9859182, 1102416, 9677886]"
2201,"[874972, 1029743, 1082185, 1127831, 951590]"
2202,"[874972, 6034857, 1095100, 938300, 886703]"
2203,"[874972, 819927, 6534077, 1060705, 1070272]"
2204,"[1013928, 1128240, 1056212, 10457128, 1039156]"
2205,"[874972, 882247, 1012941, 1082185, 1029743]"
2206,"[874972, 972191, 1059347, 1029743, 877337]"
2207,"[874972, 6551782, 969866, 986912, 858419]"
2208,"[1082627, 819978, 909894, 962229, 1101010]"
2209,"[874972, 890695, 1009187, 5578547, 1002850]"
2210,"[874972, 1082185, 1106523, 1127831, 951590]"
2211,"[874972, 1094924, 1039156, 6533936, 1070820]"
2212,"[874972, 1092026, 1000736, 1029743, 1082185]"
2213,"[874972, 13190294, 9268695, 1052912, 1036139]"
2214,"[995151, 8090536, 1137775, 1029743, 1110764]"
2215,"[874972, 1067695, 1082185, 1133018, 1018050]"
2216,"[874972, 951590, 995242, 1082185, 1127831]"
2217,"[874972, 7409971, 8293439, 9338009, 862349]"
2218,"[874972, 1029743, 1082185, 1127831, 951590]"
2219,"[874972, 1029743, 1082185, 1127831, 951590]"
2220,"[874972, 1029743, 1082185, 1127831, 951590]"
2221,"[874972, 8177622, 842392, 1058997, 1040371]"
2222,"[866548, 973916, 5568729, 1116821, 922127]"
2223,"[874972, 1133018, 5568197, 883404, 1029743]"
2224,"[970866, 890695, 7409874, 926206, 893501]"
2225,"[1110111, 6979545, 856435, 1051468, 1046756]"
2226,"[874972, 13776705, 1029743, 1082185, 1106523]"
2227,"[874972, 995242, 916122, 1082185, 1127831]"
2228,"[1134483, 883404, 1050741, 1082185, 1029743]"
2229,"[899019, 1092588, 1038443, 5574377, 880427]"
2230,"[874972, 1029743, 1082185, 1127831, 951590]"
2231,"[874972, 1131344, 993466, 1126899, 5981267]"
2232,"[874972, 1106523, 1127831, 1082185, 951590]"
2233,"[874972, 1051468, 960791, 1058997, 911088]"
2234,"[848029, 953180, 936355, 1002850, 915493]"
2235,"[1071302, 9527184, 830156, 857130, 9297062]"
2236,"[874972, 1082185, 1106523, 1127831, 951590]"
2237,"[1129049, 8203451, 1135258, 6533936, 908531]"
2238,"[874972, 991592, 854900, 849843, 979707]"
2239,"[874972, 1085604, 975649, 1132911, 1076875]"
2240,"[874972, 7409670, 1110244, 1029743, 1082185]"
2241,"[874972, 1003188, 1031083, 995242, 1077588]"
2242,"[874972, 1106523, 951590, 1082185, 1127831]"
2243,"[12731432, 1070820, 885290, 1008814, 1122358]"
2244,"[874972, 1138189, 8090521, 962229, 846823]"
2245,"[836445, 9677236, 1106301, 885290, 1112766]"
2246,"[874972, 1029743, 1082185, 1127831, 951590]"
2247,"[1034176, 1019247, 911311, 1082212, 872137]"
2248,"[1108094, 951197, 897752, 960613, 1029743]"
2249,"[874972, 1106523, 1127831, 1082185, 951590]"
2250,"[874972, 846764, 1094955, 957063, 1029743]"
2251,"[874972, 1127831, 951590, 1029743, 1082185]"
2252,"[1134483, 1101010, 893501, 1104343, 1128016]"
2253,"[874972, 866025, 1029743, 1082185, 1106523]"
2254,"[874972, 1029743, 951590, 1082185, 1127831]"
2255,"[874972, 1029743, 1082185, 1127831, 951590]"
2256,"[874972, 1029743, 1082185, 1106523, 1127831]"
2257,"[874972, 1104349, 1106523, 1029743, 1082185]"
2258,"[833940, 821025, 1029743, 1082185, 1106523]"
2259,"[917384, 1109615, 944317, 910673, 1014238]"
2260,"[874972, 6534077, 13842214, 954642, 5568758]"
2261,"[826666, 891516, 838563, 1037840, 926905]"
2262,"[874972, 1127338, 829323, 1019247, 989249]"
2263,"[874972, 956486, 12946027, 849843, 842930]"
2264,"[833940, 956672, 5590695, 1126899, 5566472]"
2265,"[874972, 1029743, 1082185, 1127831, 951590]"
2266,"[1054402, 1070820, 906658, 1107553, 845715]"
2267,"[874972, 1037332, 1088147, 1126899, 906658]"
2268,"[874972, 1029743, 1082185, 1127831, 951590]"
2269,"[874972, 1053690, 1051323, 1092937, 1046584]"
2270,"[874972, 1021715, 985911, 1106301, 819927]"
2271,"[874972, 1082212, 995242, 890610, 9832156]"
2272,"[874972, 9677236, 1096458, 1040807, 1104343]"
2273,"[874972, 1028950, 899624, 880427, 1029743]"
2274,"[9835223, 1102416, 1085604, 983584, 5565202]"
2275,"[968072, 904813, 819927, 1134483, 5569230]"
2276,"[874972, 7410071, 9297574, 890695, 1065593]"
2277,"[874972, 1059902, 1065122, 961269, 8090537]"
2278,"[874972, 1011300, 6979545, 992730, 915493]"
2279,"[874972, 1108168, 1029743, 1082185, 1106523]"
2280,"[12262778, 5995445, 6979089, 1082990, 1093603]"
2281,"[874972, 13008412, 1039156, 1046756, 1080853]"
2282,"[874972, 874149, 13071902, 1070820, 901666]"
2283,"[874972, 7410071, 1085604, 1070820, 989275]"
2284,"[959737, 1094924, 1046584, 1044259, 944836]"
2285,"[874972, 8293439, 850676, 5568249, 824005]"
2286,"[874972, 1029743, 1082185, 1127831, 951590]"
2287,"[874972, 987122, 968936, 1029743, 1082185]"
2288,"[874972, 8293447, 10180324, 1029743, 1082185]"
2289,"[874972, 960791, 825703, 950894, 844165]"
2290,"[874972, 1085604, 1029743, 1082185, 1106523]"
2291,"[874972, 6979427, 1032950, 1029743, 1082185]"
2292,"[874972, 5569327, 923746, 1039156, 995242]"
2293,"[874972, 1106523, 906262, 835243, 6391381]"
2294,"[874972, 5569230, 1029743, 1082185, 1106523]"
2295,"[874972, 1051626, 978077, 9677886, 1118533]"
2296,"[879734, 903738, 1138443, 856252, 898601]"
2297,"[874972, 1133018, 1009449, 1082185, 1057350]"
2298,"[826666, 7168026, 998558, 961269, 948832]"
2299,"[874972, 1093603, 936914, 6602697, 1091858]"
2300,"[874972, 1031831, 1021715, 10344585, 8273833]"
2301,"[874972, 962229, 849297, 995242, 12302069]"
2302,"[874972, 873964, 856252, 12427353, 13382402]"
2303,"[874972, 1110764, 907631, 998119, 1082185]"
2304,"[874972, 1082185, 1106523, 1127831, 951590]"
2305,"[874972, 1131344, 9926758, 1069039, 1059347]"
2306,"[874972, 1029743, 1082185, 1127831, 951590]"
2307,"[874972, 1018740, 953561, 1008814, 1026209]"
2308,"[874972, 1070820, 1028816, 13007435, 1116050]"
2309,"[874972, 1029743, 1082185, 1127831, 951590]"
2310,"[874972, 1029743, 1082185, 1106523, 1127831]"
2311,"[874972, 1082185, 1106523, 1127831, 951590]"
2312,"[874972, 1019643, 1007210, 1070820, 5572828]"
2313,"[874972, 1082185, 1106523, 1127831, 951590]"
2314,"[874972, 969866, 872137, 1131488, 1135258]"
2315,"[874972, 12172240, 8090440, 1029743, 1082185]"
2316,"[874972, 1029743, 1082185, 1127831, 951590]"
2317,"[874972, 994223, 829291, 1028816, 906658]"
2318,"[874972, 995242, 5569230, 1082185, 1127831]"
2319,"[874972, 1029743, 1082185, 1106523, 1127831]"
2320,"[874972, 1029743, 1127831, 1082185, 951590]"
2321,"[874972, 1082185, 1106523, 1127831, 951590]"
2322,"[970866, 829645, 1106064, 1044259, 1110409]"
2323,"[899019, 898847, 834103, 1039156, 14106445]"
2324,"[874972, 1052920, 1119051, 1057260, 967760]"
2326,"[874972, 1082185, 1106523, 1127831, 951590]"
2327,"[874972, 1082185, 1106523, 1127831, 951590]"
2328,"[970747, 5570882, 972931, 1082990, 944836]"
2329,"[874972, 1082185, 1106523, 1127831, 951590]"
2330,"[874972, 1076580, 904973, 1126899, 13158992]"
2331,"[874972, 1070820, 868548, 856252, 972931]"
2332,"[874972, 1029743, 1082185, 1127831, 951590]"
2333,"[874972, 862349, 1016129, 5570408, 978974]"
2334,"[1137346, 8090537, 12262992, 1075368, 914318]"
2335,"[874972, 1026209, 959985, 860975, 1133018]"
2336,"[874972, 893501, 853643, 5585510, 1029743]"
2337,"[874972, 951412, 982493, 1067695, 846823]"
2338,"[874972, 1023196, 857554, 986912, 8090532]"
2339,"[874972, 916381, 1029743, 1082185, 1106523]"
2340,"[1015785, 1138189, 822225, 12428017, 1133018]"
2341,"[874972, 926909, 924531, 844165, 1106523]"
2342,"[866548, 950894, 878996, 1016800, 1056509]"
2343,"[874972, 1110244, 1061982, 819978, 995242]"
2344,"[874972, 5585510, 1082185, 835618, 1075827]"
2345,"[1034176, 9835509, 1102959, 6534030, 831712]"
2346,"[874972, 1082185, 1106523, 1127831, 951590]"
2347,"[874972, 6979518, 842930, 8090521, 1009187]"
2348,"[874972, 1029743, 1082185, 1127831, 951590]"
2349,"[874972, 1029743, 1082185, 1106523, 1127831]"
2350,"[874972, 960791, 1068957, 858419, 944466]"
2351,"[9521679, 932179, 862349, 1049735, 1048727]"
2352,"[874972, 1048462, 916381, 1133018, 847982]"
2353,"[874972, 1029743, 951590, 1082185, 1127831]"
2354,"[874972, 7441102, 964011, 999250, 1029743]"
2355,"[874972, 1029743, 1082185, 1127831, 951590]"
2356,"[874972, 1106523, 1127831, 1082185, 951590]"
2357,"[874972, 1082185, 1106523, 1127831, 951590]"
2358,"[874972, 1029743, 1082185, 1127831, 951590]"
2359,"[874972, 1095040, 1097815, 7167945, 1044078]"
2360,"[874972, 845307, 1014458, 12171656, 1088147]"
2361,"[874972, 970030, 989824, 863885, 1048462]"
2362,"[874972, 1029743, 1082185, 1127831, 951590]"
2363,"[874972, 1058997, 951412, 1119405, 871440]"
2364,"[874972, 1029743, 1082185, 1106523, 1127831]"
2365,"[874972, 1029743, 1082185, 1127831, 951590]"
2366,"[849202, 919948, 898466, 995242, 834117]"
2367,"[874972, 951590, 995242, 1082185, 1127831]"
2368,"[874972, 856252, 924427, 1056509, 1131382]"
2369,"[874972, 951176, 8090653, 12263788, 845975]"
2370,"[849202, 10344585, 977481, 907647, 1110409]"
2371,"[874972, 1029743, 951590, 1082185, 1127831]"
2372,"[874972, 15717057, 1133018, 1042438, 1029743]"
2373,"[874972, 1029743, 1029743, 1082185, 1106523]"
2374,"[970866, 1021519, 7025114, 1070820, 899682]"
2375,"[848029, 1092937, 1068292, 1036501, 5585510]"
2376,"[874972, 1070820, 9677202, 1057168, 1043787]"
2377,"[874972, 1134522, 1055168, 1029743, 1082185]"
2378,"[9677366, 916758, 9835509, 9527323, 1129576]"
2379,"[874972, 1128016, 5568729, 1058997, 1069003]"
2380,"[874972, 6979518, 5570408, 5585510, 1133018]"
2381,"[874972, 1105623, 982833, 6979427, 1065593]"
2382,"[874972, 1082185, 1106523, 1127831, 951590]"
2383,"[874972, 1082185, 1106523, 1127831, 951590]"
2384,"[874972, 1082185, 1106523, 1127831, 951590]"
2385,"[874972, 8090521, 1115553, 1034955, 931255]"
2386,"[874972, 1056746, 1029743, 1082185, 1106523]"
2387,"[874972, 917033, 1029743, 1082185, 1106523]"
2388,"[874972, 1102416, 860975, 1131344, 911088]"
2389,"[874972, 913210, 982790, 871754, 995242]"
2390,"[874972, 1029743, 1082185, 1127831, 951590]"
2391,"[874972, 1029743, 1082185, 1127831, 951590]"
2392,"[874972, 844179, 1029743, 1082185, 1106523]"
2393,"[938138, 1013389, 7409874, 847207, 1075313]"
2394,"[874972, 1029743, 1082185, 1106523, 1127831]"
2395,"[874972, 1045150, 1134522, 5569230, 1014458]"
2396,"[874972, 1029743, 1082185, 1127831, 951590]"
2397,"[874972, 5569230, 962568, 1112825, 865026]"
2398,"[874972, 1029743, 1082185, 1127831, 951590]"
2399,"[974156, 986912, 1029743, 1082185, 1106523]"
2400,"[874972, 907099, 1076875, 1085604, 911311]"
2401,"[848029, 1114597, 1037863, 12427353, 1133018]"
2402,"[874972, 1127831, 951590, 1029743, 1082185]"
2403,"[874972, 1029743, 1082185, 1127831, 951590]"
2404,"[874972, 1058997, 911088, 847139, 909714]"
2405,"[874972, 934399, 1031831, 962229, 936914]"
2406,"[970747, 1009187, 10344718, 978343, 6602697]"
2407,"[12731432, 917033, 819765, 967476, 1039156]"
2408,"[874972, 1065303, 921504, 908318, 866211]"
2409,"[874972, 1029743, 1082185, 1127831, 951590]"
2410,"[6551861, 1133018, 6534480, 1037840, 893501]"
2411,"[874972, 1106523, 1127831, 1082185, 951590]"
2412,"[1013928, 940947, 890695, 1053690, 983584]"
2413,"[874972, 1029743, 1082185, 1127831, 951590]"
2414,"[874972, 1029743, 1082185, 1127831, 951590]"
2415,"[874972, 1029743, 1082185, 1127831, 951590]"
2416,"[874972, 13115501, 1079023, 1139782, 9677202]"
2417,"[874972, 1029743, 1082185, 1127831, 951590]"
2418,"[874972, 9677202, 908531, 1029743, 8090539]"
2419,"[874972, 1082185, 951590, 1029743, 1127831]"
2420,"[874972, 1070803, 888543, 835243, 1106523]"
2421,"[874972, 944836, 6602729, 934369, 851468]"
2422,"[874972, 1029743, 1127831, 1082185, 951590]"
2423,"[874972, 995242, 981760, 1082185, 1127831]"
2424,"[874972, 935646, 960075, 962229, 936830]"
2425,"[1021324, 1085604, 1103752, 1029743, 999104]"
2426,"[874972, 1009187, 1029743, 900418, 1058404]"
2427,"[874972, 8090546, 821083, 889649, 856252]"
2428,"[874972, 1029743, 1082185, 1127831, 951590]"
2429,"[874972, 1138189, 882288, 835243, 1122358]"
2430,"[874972, 1029743, 1127831, 1082185, 951590]"
2431,"[874972, 918046, 919948, 13841744, 1029743]"
2432,"[874972, 1106523, 5569230, 1082185, 1127831]"
2433,"[874972, 1029743, 1127831, 1082185, 951590]"
2434,"[874972, 880895, 1029743, 1082185, 1106523]"
2435,"[12810391, 891505, 1089766, 868539, 1013528]"
2436,"[874972, 1082185, 1106523, 1127831, 951590]"
2437,"[874972, 1127716, 969941, 5569374, 862070]"
2438,"[919766, 967461, 1128016, 1107553, 880427]"
2439,"[874972, 1082185, 1029743, 1082185, 1106523]"
2440,"[874972, 1112754, 6979089, 1068292, 956486]"
2441,"[874972, 1082185, 988835, 995242, 1023958]"
2442,"[874972, 9859112, 1029743, 1082185, 1106523]"
2443,"[874972, 1029743, 951590, 1082185, 1127831]"
2444,"[874972, 1029743, 1082185, 1127831, 951590]"
2445,"[1013928, 5570408, 985893, 1016129, 971922]"
2446,"[874972, 1121360, 1044259, 962229, 963868]"
2447,"[874972, 13842088, 5568758, 868764, 1107553]"
2448,"[1054402, 911311, 9677236, 986912, 874149]"
2449,"[1134483, 904813, 894968, 851468, 1058997]"
2450,"[874972, 1004097, 906763, 879528, 850058]"
2451,"[874972, 862349, 1076580, 960732, 1029743]"
2452,"[874972, 5570408, 1116020, 949023, 1108131]"
2453,"[948670, 5569792, 1062128, 1005456, 862349]"
2454,"[874972, 1029743, 1127831, 1082185, 951590]"
2455,"[948670, 911614, 889509, 1102416, 983795]"
2456,"[874972, 1082212, 844991, 912902, 1099089]"
2457,"[874972, 849843, 1082185, 995242, 1137775]"
2458,"[874972, 1058997, 907099, 885290, 819927]"
2459,"[874972, 832001, 9677236, 928123, 861445]"
2460,"[874972, 1063739, 1116050, 1082990, 5569792]"
2461,"[874972, 971807, 872137, 1058997, 6514160]"
2462,"[970747, 882489, 1135044, 8293343, 851146]"
2463,"[874972, 1029743, 1082185, 1127831, 951590]"
2464,"[874972, 1029743, 1082185, 1106523, 1127831]"
2465,"[874972, 1053690, 1015474, 10344585, 986912]"
2466,"[836445, 1046584, 858419, 857130, 1122358]"
2467,"[874972, 12171656, 1115553, 1036501, 1046584]"
2468,"[874972, 1029743, 951590, 1082185, 1127831]"
2469,"[874972, 1029743, 1082185, 1127831, 951590]"
2470,"[874972, 1029743, 1082185, 1106523, 1127831]"
2471,"[874972, 1098844, 6463742, 1058997, 5587656]"
